Datetime,Open,High,Low,Close,Adj Close,Volume,2_SMA,5_SMA
2024-01-24 10:30:00,210.1000061035156,212.47999572753903,209.97999572753903,211.90989685058597,211.90989685058597,9040086,210.9699478149414,209.8739776611328
2024-01-24 11:00:00,211.9149932861328,212.1699981689453,210.22000122070312,211.0500030517578,211.0500030517578,7242750,211.47994995117188,210.2539794921875
2024-01-24 11:30:00,211.05999755859372,211.50999450683597,210.0,211.3950042724609,211.3950042724609,6105150,211.22250366210938,210.70697937011718
2024-01-24 12:00:00,211.3800048828125,211.72999572753903,210.5800018310547,211.7075042724609,211.7075042724609,5327790,211.5512542724609,211.2184814453125
2024-01-24 12:30:00,211.72000122070312,211.81900024414065,210.8999938964844,210.9900054931641,210.9900054931641,4512110,211.3487548828125,211.41048278808594
2024-01-24 13:00:00,210.9600067138672,211.1000061035156,210.00999450683597,210.83999633789065,210.83999633789065,5808521,210.91500091552737,211.19650268554688
2024-01-24 13:30:00,210.87989807128903,211.07000732421875,208.92999267578125,209.36720275878903,209.36720275878903,6466770,210.10359954833984,210.8599426269531
2024-01-24 14:00:00,209.3600006103516,209.8600006103516,208.1199951171875,208.4499969482422,208.4499969482422,6446221,208.90859985351562,210.27094116210938
2024-01-24 14:30:00,208.4326934814453,209.3999938964844,208.2700042724609,208.6649932861328,208.6649932861328,5394283,208.5574951171875,209.66243896484374
2024-01-24 15:00:00,208.66000366210935,209.3800048828125,206.91000366210935,207.1100006103516,207.1100006103516,8071545,207.8874969482422,208.88643798828124
2024-01-24 15:30:00,207.1300048828125,208.32000732421875,206.7700042724609,207.75999450683597,207.75999450683597,9367148,207.43499755859378,208.27043762207032
2024-01-25 09:30:00,189.5,193.0,186.4900054931641,189.389892578125,189.389892578125,48416687,198.57494354248047,204.2749755859375
2024-01-25 10:00:00,189.38999938964844,190.5800018310547,186.0,187.13999938964844,187.13999938964844,22580382,188.26494598388672,200.01297607421876
2024-01-25 10:30:00,187.125,187.38999938964844,185.0200042724609,185.05990600585935,185.05990600585935,14609176,186.0999526977539,195.29195861816407
2024-01-25 11:00:00,185.0449981689453,186.5800018310547,185.0,186.3699951171875,186.3699951171875,11828567,185.71495056152344,191.14395751953126
2024-01-25 11:30:00,186.3699951171875,186.42999267578125,184.17999267578125,184.2543029785156,184.2543029785156,10380978,185.31214904785156,186.44281921386718
2024-01-25 12:00:00,184.21090698242188,184.3800048828125,180.8600006103516,180.92999267578125,180.92999267578125,15682696,182.59214782714844,184.75083923339844
2024-01-25 12:30:00,180.92999267578125,181.8000030517578,180.05999755859375,181.6300048828125,181.6300048828125,13815173,181.27999877929688,183.64884033203126
2024-01-25 13:00:00,181.63999938964844,182.0800018310547,180.7700042724609,181.94000244140625,181.94000244140625,9704341,181.78500366210938,183.0248596191406
2024-01-25 13:30:00,181.9199981689453,182.67999267578125,180.7400054931641,180.80999755859372,180.80999755859372,9068933,181.375,181.91286010742186
2024-01-25 14:00:00,180.82000732421875,181.7899932861328,180.2100067138672,181.5850067138672,181.5850067138672,8303736,181.19750213623047,181.37900085449218
2024-01-25 14:30:00,181.6000061035156,183.0,181.1999969482422,182.9499969482422,182.9499969482422,8168369,182.2675018310547,181.7830017089844
2024-01-25 15:00:00,182.94000244140625,183.4900054931641,181.80149841308597,182.25079345703125,182.25079345703125,8838582,182.60039520263672,181.90715942382812
2024-01-25 15:30:00,182.2700042724609,183.19000244140625,182.22000122070312,182.55999755859372,182.55999755859372,11003488,182.4053955078125,182.03115844726562
2024-01-26 09:30:00,185.5,186.77999877929688,183.5500030517578,185.1284027099609,185.1284027099609,25556289,183.84420013427732,182.89483947753905
2024-01-26 10:00:00,185.1100006103516,185.7700042724609,182.5003967285156,183.83999633789065,183.83999633789065,13562146,184.48419952392578,183.34583740234376
2024-01-26 10:30:00,183.85110473632807,185.4600067138672,183.7700958251953,185.24169921875,185.24169921875,9278588,184.5408477783203,183.8041778564453
2024-01-26 11:00:00,185.23570251464844,185.66000366210935,183.52999877929688,184.0379943847656,184.0379943847656,7629222,184.6398468017578,184.1616180419922
2024-01-26 11:30:00,184.0500030517578,185.17999267578125,183.91000366210935,184.6009979248047,184.6009979248047,6143823,184.31949615478516,184.56981811523437
2024-01-26 12:00:00,184.64100646972656,184.9600067138672,183.8600006103516,184.10499572753903,184.10499572753903,4728598,184.35299682617188,184.36513671875
2024-01-26 12:30:00,184.1031951904297,184.22000122070312,183.3800048828125,183.75100708007807,183.75100708007807,5155441,183.92800140380854,184.3473388671875
2024-01-26 13:00:00,183.7559967041016,183.7559967041016,182.6999969482422,183.47999572753903,183.47999572753903,5645567,183.61550140380854,183.9949981689453
2024-01-26 13:30:00,183.49009704589844,183.6300048828125,182.2910003662109,182.64439392089844,182.64439392089844,5029161,183.06219482421875,183.71627807617185
2024-01-26 14:00:00,182.65499877929688,182.66000366210935,182.1000061035156,182.2801055908203,182.2801055908203,3917711,182.46224975585938,183.25209960937497
2024-01-26 14:30:00,182.3000030517578,183.3800048828125,182.1199951171875,183.2700042724609,183.2700042724609,4844718,182.77505493164062,183.08510131835936
2024-01-26 15:00:00,183.2700042724609,183.32000732421875,182.3800048828125,182.6300048828125,182.6300048828125,5169574,182.95000457763672,182.86090087890625
2024-01-26 15:30:00,182.62989807128903,183.47000122070312,182.6100006103516,183.2299041748047,183.2299041748047,7488537,182.9299545288086,182.81088256835938
